plotID,datetime,Ta_200
rec123,2010-03-13T12,3.15000
rec123,2010-03-13T13,2.47000
rec123,2010-03-13T14,2.60000
rec123,2010-03-13T15,3.08000
rec123,2010-03-13T16,3.32000
rec123,2010-03-13T17,3.04000
rec123,2010-03-13T18,2.91000
rec123,2010-03-13T19,3.22000
rec123,2010-03-13T20,3.02000
rec123,2010-03-13T21,2.77000
rec123,2010-03-13T22,3.06000
rec123,2010-03-13T23,2.82000
rec123,2010-03-14T00,3.01000
rec123,2010-03-14T01,3.00000
rec123,2010-03-14T02,3.03000
rec123,2010-03-14T03,2.69000
rec123,2010-03-14T04,2.23000
rec123,2010-03-14T05,1.89000
rec123,2010-03-14T06,1.65000
rec123,2010-03-14T07,1.56000
rec123,2010-03-14T08,1.68000
rec123,2010-03-14T09,2.19000
rec123,2010-03-14T10,2.70000
rec123,2010-03-14T11,3.00000
rec123,2010-03-14T12,3.95000
rec123,2010-03-14T13,4.13000
rec123,2010-03-14T14,4.77000
rec123,2010-03-14T15,4.90000
rec123,2010-03-14T16,4.51000
rec123,2010-03-14T17,4.39000
rec123,2010-03-14T18,4.15000
rec123,2010-03-14T19,3.69000
rec123,2010-03-14T20,3.69000
rec123,2010-03-14T21,3.98000
rec123,2010-03-14T22,3.35000
rec123,2010-03-14T23,1.95000
rec123,2010-03-15T00,1.61000
rec123,2010-03-15T01,0.89000
rec123,2010-03-15T02,0.38000
rec123,2010-03-15T03,0.05000
rec123,2010-03-15T04,-0.04000
rec123,2010-03-15T05,-0.25000
rec123,2010-03-15T06,-0.40000
rec123,2010-03-15T07,-0.84000
rec123,2010-03-15T08,-0.79000
rec123,2010-03-15T09,-0.56000
rec123,2010-03-15T10,-0.07000
rec123,2010-03-15T11,1.06000
rec123,2010-03-15T12,2.18000
rec123,2010-03-15T13,3.52000
rec123,2010-03-15T14,4.42000
rec123,2010-03-15T15,3.60000
rec123,2010-03-15T16,3.32000
rec123,2010-03-15T17,3.47000
rec123,2010-03-15T18,3.64000
rec123,2010-03-15T19,3.79000
rec123,2010-03-15T20,3.99000
rec123,2010-03-15T21,4.31000
rec123,2010-03-15T22,4.22000
rec123,2010-03-15T23,4.05000
rec123,2010-03-16T00,3.74000
rec123,2010-03-16T01,3.42000
rec123,2010-03-16T02,2.89000
rec123,2010-03-16T03,3.13000
rec123,2010-03-16T04,3.01000
rec123,2010-03-16T05,2.82000
rec123,2010-03-16T06,2.71000
rec123,2010-03-16T07,2.54000
rec123,2010-03-16T08,2.05000
rec123,2010-03-16T09,2.64000
rec123,2010-03-16T10,2.97000
rec123,2010-03-16T11,3.02000
rec123,2010-03-16T12,3.84000
rec123,2010-03-16T13,4.60000
rec123,2010-03-16T14,4.84000
rec123,2010-03-16T15,5.87000
rec123,2010-03-16T16,5.99000
rec123,2010-03-16T17,5.29000
rec123,2010-03-16T18,4.89000
rec123,2010-03-16T19,4.33000
rec123,2010-03-16T20,4.09000
rec123,2010-03-16T21,4.00000
rec123,2010-03-16T22,4.02000
rec123,2010-03-16T23,4.00000
rec123,2010-03-17T00,3.93000
rec123,2010-03-17T01,3.89000
rec123,2010-03-17T02,3.86000
rec123,2010-03-17T03,3.44000
rec123,2010-03-17T04,3.34000
rec123,2010-03-17T05,2.98000
rec123,2010-03-17T06,3.25000
rec123,2010-03-17T07,3.51000
rec123,2010-03-17T08,3.72000
rec123,2010-03-17T09,4.65000
rec123,2010-03-17T10,5.47000
rec123,2010-03-17T11,6.75000
rec123,2010-03-17T12,8.12000
rec123,2010-03-17T13,8.88000
rec123,2010-03-17T14,9.69000
rec123,2010-03-17T15,9.97000
rec123,2010-03-17T16,10.23000
rec123,2010-03-17T17,9.90000
rec123,2010-03-17T18,9.12000
rec123,2010-03-17T19,8.18000
rec123,2010-03-17T20,7.25000
rec123,2010-03-17T21,7.19000
rec123,2010-03-17T22,7.05000
rec123,2010-03-17T23,6.09000
rec123,2010-03-18T00,4.99000
rec123,2010-03-18T01,4.32000
rec123,2010-03-18T02,4.18000
rec123,2010-03-18T03,2.99000
rec123,2010-03-18T04,2.87000
rec123,2010-03-18T05,1.65000
rec123,2010-03-18T06,1.35000
rec123,2010-03-18T07,0.33000
rec123,2010-03-18T08,1.28000
rec123,2010-03-18T09,4.88000
rec123,2010-03-18T10,7.15000
rec123,2010-03-18T11,10.57000
rec123,2010-03-18T12,12.08000
rec123,2010-03-18T13,13.05000
rec123,2010-03-18T14,14.02000
rec123,2010-03-18T15,14.75000
rec123,2010-03-18T16,15.28000
rec123,2010-03-18T17,14.86000
rec123,2010-03-18T18,13.49000
rec123,2010-03-18T19,12.19000
rec123,2010-03-18T20,11.19000
rec123,2010-03-18T21,10.37000
rec123,2010-03-18T22,10.52000
rec123,2010-03-18T23,10.62000
rec123,2010-03-19T00,10.03000
rec123,2010-03-19T01,9.73000
rec123,2010-03-19T02,8.99000
rec123,2010-03-19T03,8.16000
rec123,2010-03-19T04,8.19000
rec123,2010-03-19T05,8.53000
rec123,2010-03-19T06,9.54000
rec123,2010-03-19T07,9.76000
rec123,2010-03-19T08,10.07000
rec123,2010-03-19T09,10.56000
rec123,2010-03-19T10,11.51000
rec123,2010-03-19T11,13.42000
rec123,2010-03-19T12,14.00000
rec123,2010-03-19T13,14.76000
rec123,2010-03-19T14,14.80000
rec123,2010-03-19T15,14.92000
rec123,2010-03-19T16,15.81000
rec123,2010-03-19T17,15.27000
rec123,2010-03-19T18,14.62000
rec123,2010-03-19T19,13.67000
rec123,2010-03-19T20,13.49000
rec123,2010-03-19T21,13.78000
rec123,2010-03-19T22,13.42000
rec123,2010-03-19T23,13.42000
rec123,2010-03-20T00,12.16000
rec123,2010-03-20T01,11.37000
rec123,2010-03-20T02,11.36000
rec123,2010-03-20T03,11.53000
rec123,2010-03-20T04,11.83000
rec123,2010-03-20T05,11.95000
rec123,2010-03-20T06,11.16000
rec123,2010-03-20T07,9.69000
rec123,2010-03-20T08,9.20000
rec123,2010-03-20T09,10.18000
rec123,2010-03-20T10,10.65000
rec123,2010-03-20T11,11.54000
rec123,2010-03-20T12,12.45000
rec123,2010-03-20T13,13.02000
rec123,2010-03-20T14,13.02000
rec123,2010-03-20T15,13.97000
rec123,2010-03-20T16,14.51000
rec123,2010-03-20T17,13.21000
rec123,2010-03-20T18,13.63000
rec123,2010-03-20T19,13.30000
rec123,2010-03-20T20,13.22000
rec123,2010-03-20T21,12.58000
rec123,2010-03-20T22,11.72000
rec123,2010-03-20T23,11.81000
rec123,2010-03-21T00,11.92000
rec123,2010-03-21T01,11.79000
rec123,2010-03-21T02,11.92000
rec123,2010-03-21T03,11.88000
rec123,2010-03-21T04,11.54000
rec123,2010-03-21T05,11.01000
rec123,2010-03-21T06,10.79000
rec123,2010-03-21T07,10.71000
rec123,2010-03-21T08,10.34000
rec123,2010-03-21T09,11.47000
rec123,2010-03-21T10,11.80000
rec123,2010-03-21T11,11.73000
rec123,2010-03-21T12,12.52000
rec123,2010-03-21T13,12.42000
rec123,2010-03-21T14,11.06000
rec123,2010-03-21T15,11.11000
rec123,2010-03-21T16,11.20000
rec123,2010-03-21T17,10.57000
rec123,2010-03-21T18,9.82000
rec123,2010-03-21T19,9.51000
rec123,2010-03-21T20,9.02000
rec123,2010-03-21T21,8.42000
rec123,2010-03-21T22,7.75000
rec123,2010-03-21T23,6.24000
rec123,2010-03-22T00,5.28000
rec123,2010-03-22T01,4.95000
rec123,2010-03-22T02,4.34000
rec123,2010-03-22T03,3.91000
rec123,2010-03-22T04,3.18000
rec123,2010-03-22T05,3.49000
rec123,2010-03-22T06,3.25000
rec123,2010-03-22T07,2.92000
rec123,2010-03-22T08,3.84000
rec123,2010-03-22T09,5.25000
rec123,2010-03-22T10,6.22000
rec123,2010-03-22T11,7.22000
rec123,2010-03-22T12,8.46000
rec123,2010-03-22T13,9.49000
rec123,2010-03-22T14,10.21000
rec123,2010-03-22T15,10.88000
rec123,2010-03-22T16,10.70000
rec123,2010-03-22T17,10.22000
rec123,2010-03-22T18,9.56000
rec123,2010-03-22T19,8.89000
rec123,2010-03-22T20,8.62000
rec123,2010-03-22T21,8.15000
rec123,2010-03-22T22,7.56000
rec123,2010-03-22T23,6.65000
rec123,2010-03-23T00,6.55000
rec123,2010-03-23T01,6.16000
rec123,2010-03-23T02,3.76000
rec123,2010-03-23T03,2.56000
rec123,2010-03-23T04,2.53000
rec123,2010-03-23T05,3.62000
rec123,2010-03-23T06,4.41000
rec123,2010-03-23T07,4.26000
rec123,2010-03-23T08,4.19000
rec123,2010-03-23T09,5.00000
rec123,2010-03-23T10,7.45000
rec123,2010-03-23T11,7.98000
rec123,2010-03-23T12,9.22000
rec123,2010-03-23T13,10.25000
rec123,2010-03-23T14,11.07000
rec123,2010-03-23T15,11.69000
rec123,2010-03-23T16,12.72000
rec123,2010-03-23T17,12.70000
rec123,2010-03-23T18,12.10000
rec123,2010-03-23T19,10.00000
rec123,2010-03-23T20,7.08000
rec123,2010-03-23T21,6.03000
rec123,2010-03-23T22,5.74000
rec123,2010-03-23T23,5.00000
rec123,2010-03-24T00,4.07000
rec123,2010-03-24T01,4.40000
rec123,2010-03-24T02,4.48000
rec123,2010-03-24T03,4.24000
rec123,2010-03-24T04,2.96000
rec123,2010-03-24T05,1.77000
rec123,2010-03-24T06,1.93000
rec123,2010-03-24T07,1.05000
rec123,2010-03-24T08,2.42000
rec123,2010-03-24T09,5.17000
rec123,2010-03-24T10,8.85000
rec123,2010-03-24T11,11.26000
rec123,2010-03-24T12,13.06000
rec123,2010-03-24T13,14.92000
rec123,2010-03-24T14,16.02000
rec123,2010-03-24T15,16.88000
rec123,2010-03-24T16,17.57000
rec123,2010-03-24T17,17.85000
rec123,2010-03-24T18,16.07000
rec123,2010-03-24T19,13.22000
rec123,2010-03-24T20,12.18000
rec123,2010-03-24T21,9.68000
rec123,2010-03-24T22,9.16000
rec123,2010-03-24T23,6.83000
rec123,2010-03-25T00,6.80000
rec123,2010-03-25T01,5.71000
rec123,2010-03-25T02,5.39000
rec123,2010-03-25T03,4.09000
rec123,2010-03-25T04,3.79000
rec123,2010-03-25T05,4.30000
rec123,2010-03-25T06,4.03000
rec123,2010-03-25T07,3.28000
rec123,2010-03-25T08,4.90000
rec123,2010-03-25T09,7.74000
rec123,2010-03-25T10,10.07000
rec123,2010-03-25T11,14.80000
rec123,2010-03-25T12,17.75000
rec123,2010-03-25T13,18.97000
rec123,2010-03-25T14,19.45000
rec123,2010-03-25T15,20.31000
rec123,2010-03-25T16,20.30000
rec123,2010-03-25T17,19.76000
rec123,2010-03-25T18,19.26000
rec123,2010-03-25T19,16.41000
rec123,2010-03-25T20,14.83000
rec123,2010-03-25T21,13.99000
rec123,2010-03-25T22,13.66000
rec123,2010-03-25T23,12.67000
rec123,2010-03-26T00,12.51000
rec123,2010-03-26T01,12.54000
rec123,2010-03-26T02,12.37000
rec123,2010-03-26T03,11.40000
rec123,2010-03-26T04,8.49000
rec123,2010-03-26T05,10.07000
rec123,2010-03-26T06,10.65000
rec123,2010-03-26T07,10.23000
rec123,2010-03-26T08,9.77000
rec123,2010-03-26T09,10.90000
rec123,2010-03-26T10,13.58000
rec123,2010-03-26T11,16.06000
rec123,2010-03-26T12,18.31000
rec123,2010-03-26T13,19.24000
rec123,2010-03-26T14,19.69000
rec123,2010-03-26T15,20.03000
rec123,2010-03-26T16,20.06000
rec123,2010-03-26T17,10.93000
rec123,2010-03-26T18,8.09000
rec123,2010-03-26T19,6.53000
rec123,2010-03-26T20,6.12000
rec123,2010-03-26T21,6.03000
rec123,2010-03-26T22,6.11000
rec123,2010-03-26T23,6.48000
rec123,2010-03-27T00,6.72000
rec123,2010-03-27T01,6.85000
rec123,2010-03-27T02,6.66000
rec123,2010-03-27T03,6.68000
rec123,2010-03-27T04,6.71000
rec123,2010-03-27T05,6.68000
rec123,2010-03-27T06,6.58000
rec123,2010-03-27T07,6.67000
rec123,2010-03-27T08,6.94000
rec123,2010-03-27T09,7.23000
rec123,2010-03-27T10,7.67000
rec123,2010-03-27T11,8.55000
rec123,2010-03-27T12,8.31000
rec123,2010-03-27T13,8.94000
rec123,2010-03-27T14,10.23000
rec123,2010-03-27T15,10.17000
rec123,2010-03-27T16,9.75000
rec123,2010-03-27T17,9.11000
rec123,2010-03-27T18,7.82000
rec123,2010-03-27T19,7.06000
rec123,2010-03-27T20,6.60000
rec123,2010-03-27T21,5.63000
rec123,2010-03-27T22,5.07000
rec123,2010-03-27T23,4.81000
rec123,2010-03-28T00,5.17000
rec123,2010-03-28T01,5.28000
rec123,2010-03-28T02,5.85000
rec123,2010-03-28T03,5.99000
rec123,2010-03-28T04,5.92000
rec123,2010-03-28T05,5.99000
rec123,2010-03-28T06,6.23000
rec123,2010-03-28T07,6.36000
rec123,2010-03-28T08,6.95000
rec123,2010-03-28T09,7.46000
rec123,2010-03-28T10,7.62000
rec123,2010-03-28T11,8.57000
rec123,2010-03-28T12,8.23000
rec123,2010-03-28T13,8.97000
rec123,2010-03-28T14,9.54000
rec123,2010-03-28T15,10.22000
rec123,2010-03-28T16,10.65000
rec123,2010-03-28T17,10.23000
rec123,2010-03-28T18,8.89000
rec123,2010-03-28T19,8.03000
rec123,2010-03-28T20,6.97000
rec123,2010-03-28T21,7.25000
rec123,2010-03-28T22,7.82000
rec123,2010-03-28T23,7.83000
rec123,2010-03-29T00,7.48000
rec123,2010-03-29T01,7.67000
rec123,2010-03-29T02,7.43000
rec123,2010-03-29T03,7.07000
rec123,2010-03-29T04,7.03000
rec123,2010-03-29T05,7.26000
rec123,2010-03-29T06,7.35000
rec123,2010-03-29T07,7.75000
rec123,2010-03-29T08,9.07000
rec123,2010-03-29T09,10.03000
rec123,2010-03-29T10,10.76000
rec123,2010-03-29T11,11.25000
rec123,2010-03-29T12,11.79000
rec123,2010-03-29T13,11.47000
rec123,2010-03-29T14,10.73000
rec123,2010-03-29T15,10.17000
rec123,2010-03-29T16,10.47000
rec123,2010-03-29T17,10.72000
rec123,2010-03-29T18,10.64000
rec123,2010-03-29T19,9.96000
rec123,2010-03-29T20,8.87000
rec123,2010-03-29T21,8.53000
rec123,2010-03-29T22,8.24000
rec123,2010-03-29T23,7.11000
rec123,2010-03-30T00,6.89000
rec123,2010-03-30T01,6.76000
rec123,2010-03-30T02,6.29000
rec123,2010-03-30T03,6.15000
rec123,2010-03-30T04,5.97000
rec123,2010-03-30T05,5.89000
rec123,2010-03-30T06,6.51000
rec123,2010-03-30T07,6.53000
rec123,2010-03-30T08,6.74000
rec123,2010-03-30T09,9.15000
rec123,2010-03-30T10,11.07000
rec123,2010-03-30T11,13.28000
rec123,2010-03-30T12,15.08000
rec123,2010-03-30T13,16.24000
rec123,2010-03-30T14,17.78000
rec123,2010-03-30T15,17.92000
rec123,2010-03-30T16,17.47000
rec123,2010-03-30T17,17.23000
rec123,2010-03-30T18,16.32000
rec123,2010-03-30T19,14.30000
rec123,2010-03-30T20,12.71000
rec123,2010-03-30T21,11.78000
rec123,2010-03-30T22,9.45000
rec123,2010-03-30T23,8.78000
rec123,2010-03-31T00,8.85000
rec123,2010-03-31T01,8.19000
rec123,2010-03-31T02,7.86000
rec123,2010-03-31T03,7.86000
rec123,2010-03-31T04,5.42000
rec123,2010-03-31T05,4.37000
rec123,2010-03-31T06,4.10000
rec123,2010-03-31T07,4.48000
rec123,2010-03-31T08,5.06000
rec123,2010-03-31T09,6.21000
rec123,2010-03-31T10,7.47000
rec123,2010-03-31T11,7.67000
rec123,2010-03-31T12,7.88000
rec123,2010-03-31T13,8.40000
rec123,2010-03-31T14,9.50000
rec123,2010-03-31T15,10.67000
rec123,2010-03-31T16,10.57000
rec123,2010-03-31T17,9.13000
rec123,2010-03-31T18,9.14000
rec123,2010-03-31T19,7.83000
rec123,2010-03-31T20,6.40000
rec123,2010-03-31T21,5.99000
rec123,2010-03-31T22,3.72000
rec123,2010-03-31T23,3.96000
rec123,2010-04-01T00,4.07000
rec123,2010-04-01T01,3.61000
rec123,2010-04-01T02,3.39000
rec123,2010-04-01T03,2.69000
rec123,2010-04-01T04,2.85000
rec123,2010-04-01T05,3.21000
rec123,2010-04-01T06,3.08000
rec123,2010-04-01T07,2.87000
rec123,2010-04-01T08,3.54000
rec123,2010-04-01T09,3.66000
rec123,2010-04-01T10,4.55000
rec123,2010-04-01T11,6.01000
rec123,2010-04-01T12,7.27000
rec123,2010-04-01T13,7.98000
rec123,2010-04-01T14,8.27000
rec123,2010-04-01T15,7.64000
rec123,2010-04-01T16,7.77000
rec123,2010-04-01T17,7.66000
rec123,2010-04-01T18,6.47000
rec123,2010-04-01T19,4.48000
rec123,2010-04-01T20,3.32000
rec123,2010-04-01T21,3.03000
rec123,2010-04-01T22,2.15000
rec123,2010-04-01T23,1.16000
rec123,2010-04-02T00,0.50000
rec123,2010-04-02T01,0.15000
rec123,2010-04-02T02,-0.75000
rec123,2010-04-02T03,-1.32000
rec123,2010-04-02T04,-1.62000
rec123,2010-04-02T05,-1.97000
rec123,2010-04-02T06,-1.70000
rec123,2010-04-02T07,-2.50000
rec123,2010-04-02T08,0.07000
rec123,2010-04-02T09,2.86000
rec123,2010-04-02T10,6.19000
rec123,2010-04-02T11,7.88000
rec123,2010-04-02T12,8.14000
rec123,2010-04-02T13,8.71000
rec123,2010-04-02T14,9.35000
rec123,2010-04-02T15,9.83000
rec123,2010-04-02T16,10.24000
rec123,2010-04-02T17,10.28000
rec123,2010-04-02T18,9.42000
rec123,2010-04-02T19,7.62000
rec123,2010-04-02T20,4.34000
rec123,2010-04-02T21,3.19000
rec123,2010-04-02T22,2.40000
rec123,2010-04-02T23,2.48000
rec123,2010-04-03T00,2.57000
rec123,2010-04-03T01,2.50000
rec123,2010-04-03T02,2.99000
rec123,2010-04-03T03,4.82000
rec123,2010-04-03T04,3.91000
rec123,2010-04-03T05,3.72000
rec123,2010-04-03T06,4.61000
rec123,2010-04-03T07,5.52000
rec123,2010-04-03T08,6.19000
rec123,2010-04-03T09,6.92000
rec123,2010-04-03T10,7.48000
rec123,2010-04-03T11,9.39000
rec123,2010-04-03T12,9.64000
rec123,2010-04-03T13,9.91000
rec123,2010-04-03T14,11.17000
rec123,2010-04-03T15,11.21000
rec123,2010-04-03T16,11.48000
rec123,2010-04-03T17,10.98000
rec123,2010-04-03T18,9.27000
rec123,2010-04-03T19,8.12000
rec123,2010-04-03T20,8.50000
rec123,2010-04-03T21,8.67000
rec123,2010-04-03T22,8.00000
rec123,2010-04-03T23,7.32000
rec123,2010-04-04T00,6.77000
rec123,2010-04-04T01,6.77000
rec123,2010-04-04T02,6.42000
rec123,2010-04-04T03,6.35000
rec123,2010-04-04T04,6.79000
rec123,2010-04-04T05,7.04000
rec123,2010-04-04T06,6.66000
rec123,2010-04-04T07,6.86000
rec123,2010-04-04T08,7.33000
rec123,2010-04-04T09,7.85000
rec123,2010-04-04T10,8.31000
rec123,2010-04-04T11,8.77000
rec123,2010-04-04T12,9.30000
rec123,2010-04-04T13,9.68000
rec123,2010-04-04T14,10.48000
rec123,2010-04-04T15,11.40000
rec123,2010-04-04T16,11.22000
rec123,2010-04-04T17,10.72000
rec123,2010-04-04T18,8.53000
rec123,2010-04-04T19,6.49000
rec123,2010-04-04T20,6.42000
rec123,2010-04-04T21,7.09000
rec123,2010-04-04T22,6.42000
rec123,2010-04-04T23,5.45000
rec123,2010-04-05T00,5.66000
rec123,2010-04-05T01,5.47000
rec123,2010-04-05T02,5.70000
rec123,2010-04-05T03,5.62000
rec123,2010-04-05T04,5.57000
rec123,2010-04-05T05,5.45000
rec123,2010-04-05T06,5.33000
rec123,2010-04-05T07,5.29000
rec123,2010-04-05T08,5.44000
rec123,2010-04-05T09,6.04000
rec123,2010-04-05T10,7.03000
rec123,2010-04-05T11,7.66000
rec123,2010-04-05T12,7.76000
rec123,2010-04-05T13,8.70000
rec123,2010-04-05T14,9.29000
rec123,2010-04-05T15,9.68000
rec123,2010-04-05T16,9.89000
rec123,2010-04-05T17,9.91000
rec123,2010-04-05T18,9.31000
rec123,2010-04-05T19,8.28000
rec123,2010-04-05T20,6.51000
rec123,2010-04-05T21,5.82000
rec123,2010-04-05T22,5.12000
rec123,2010-04-05T23,5.70000
rec123,2010-04-06T00,4.87000
rec123,2010-04-06T01,4.51000
rec123,2010-04-06T02,5.34000
rec123,2010-04-06T03,4.05000
rec123,2010-04-06T04,3.01000
rec123,2010-04-06T05,2.90000
rec123,2010-04-06T06,2.09000
rec123,2010-04-06T07,2.29000
rec123,2010-04-06T08,4.59000
rec123,2010-04-06T09,6.46000
rec123,2010-04-06T10,9.38000
rec123,2010-04-06T11,11.73000
rec123,2010-04-06T12,12.86000
rec123,2010-04-06T13,13.27000
rec123,2010-04-06T14,13.97000
rec123,2010-04-06T15,14.52000
rec123,2010-04-06T16,15.02000
rec123,2010-04-06T17,15.30000
rec123,2010-04-06T18,15.06000
rec123,2010-04-06T19,12.90000
rec123,2010-04-06T20,10.12000
rec123,2010-04-06T21,8.42000
rec123,2010-04-06T22,7.17000
rec123,2010-04-06T23,6.46000
rec123,2010-04-07T00,5.72000
rec123,2010-04-07T01,4.84000
rec123,2010-04-07T02,3.69000
rec123,2010-04-07T03,3.35000
rec123,2010-04-07T04,2.93000
rec123,2010-04-07T05,2.43000
rec123,2010-04-07T06,1.99000
rec123,2010-04-07T07,1.76000
rec123,2010-04-07T08,6.18000
rec123,2010-04-07T09,9.73000
rec123,2010-04-07T10,12.00000
rec123,2010-04-07T11,13.95000
rec123,2010-04-07T12,14.94000
rec123,2010-04-07T13,16.62000
rec123,2010-04-07T14,17.73000
rec123,2010-04-07T15,18.51000
rec123,2010-04-07T16,18.89000
rec123,2010-04-07T17,18.88000
rec123,2010-04-07T18,18.11000
rec123,2010-04-07T19,14.55000
rec123,2010-04-07T20,11.31000
rec123,2010-04-07T21,10.22000
rec123,2010-04-07T22,8.78000
rec123,2010-04-07T23,7.54000
rec123,2010-04-08T00,6.21000
rec123,2010-04-08T01,4.94000
rec123,2010-04-08T02,4.74000
rec123,2010-04-08T03,4.33000
rec123,2010-04-08T04,3.55000
rec123,2010-04-08T05,2.15000
rec123,2010-04-08T06,2.07000
rec123,2010-04-08T07,2.55000
rec123,2010-04-08T08,4.71000
rec123,2010-04-08T09,7.35000
rec123,2010-04-08T10,10.22000
rec123,2010-04-08T11,13.56000
rec123,2010-04-08T12,15.33000
rec123,2010-04-08T13,14.79000
rec123,2010-04-08T14,14.61000
rec123,2010-04-08T15,14.67000
rec123,2010-04-08T16,14.61000
rec123,2010-04-08T17,14.29000
rec123,2010-04-08T18,13.56000
rec123,2010-04-08T19,12.07000
rec123,2010-04-08T20,10.73000
rec123,2010-04-08T21,9.80000
rec123,2010-04-08T22,9.34000
rec123,2010-04-08T23,9.45000
rec123,2010-04-09T00,9.37000
rec123,2010-04-09T01,8.80000
rec123,2010-04-09T02,8.35000
rec123,2010-04-09T03,8.17000
rec123,2010-04-09T04,6.76000
rec123,2010-04-09T05,4.70000
rec123,2010-04-09T06,4.28000
rec123,2010-04-09T07,4.25000
rec123,2010-04-09T08,6.19000
rec123,2010-04-09T09,7.27000
rec123,2010-04-09T10,8.00000
rec123,2010-04-09T11,9.50000
rec123,2010-04-09T12,10.21000
rec123,2010-04-09T13,11.15000
rec123,2010-04-09T14,11.02000
rec123,2010-04-09T15,11.25000
rec123,2010-04-09T16,11.65000
rec123,2010-04-09T17,11.62000
rec123,2010-04-09T18,11.16000
rec123,2010-04-09T19,10.40000
rec123,2010-04-09T20,9.23000
rec123,2010-04-09T21,8.65000
rec123,2010-04-09T22,7.99000
rec123,2010-04-09T23,7.26000
rec123,2010-04-10T00,6.14000
rec123,2010-04-10T01,6.08000
rec123,2010-04-10T02,5.42000
rec123,2010-04-10T03,5.06000
rec123,2010-04-10T04,4.56000
rec123,2010-04-10T05,3.42000
rec123,2010-04-10T06,3.05000
rec123,2010-04-10T07,2.95000
rec123,2010-04-10T08,4.64000
rec123,2010-04-10T09,4.94000
rec123,2010-04-10T10,5.28000
rec123,2010-04-10T11,5.96000
rec123,2010-04-10T12,6.15000
rec123,2010-04-10T13,6.99000
rec123,2010-04-10T14,7.64000
rec123,2010-04-10T15,8.83000
rec123,2010-04-10T16,9.11000
rec123,2010-04-10T17,9.56000
rec123,2010-04-10T18,9.34000
rec123,2010-04-10T19,8.77000
rec123,2010-04-10T20,7.52000
rec123,2010-04-10T21,6.99000
rec123,2010-04-10T22,5.54000
rec123,2010-04-10T23,4.62000
rec123,2010-04-11T00,3.64000
rec123,2010-04-11T01,3.51000
rec123,2010-04-11T02,3.22000
rec123,2010-04-11T03,3.49000
rec123,2010-04-11T04,3.71000
rec123,2010-04-11T05,3.58000
rec123,2010-04-11T06,3.56000
rec123,2010-04-11T07,3.23000
rec123,2010-04-11T08,3.36000
rec123,2010-04-11T09,3.10000
rec123,2010-04-11T10,3.42000
rec123,2010-04-11T11,4.43000
rec123,2010-04-11T12,5.16000
rec123,2010-04-11T13,5.43000
rec123,2010-04-11T14,6.23000
rec123,2010-04-11T15,6.60000
rec123,2010-04-11T16,6.45000
rec123,2010-04-11T17,5.87000
rec123,2010-04-11T18,5.81000
rec123,2010-04-11T19,5.39000
rec123,2010-04-11T20,5.23000
rec123,2010-04-11T21,4.81000
rec123,2010-04-11T22,4.30000
rec123,2010-04-11T23,4.22000
rec123,2010-04-12T00,4.07000
rec123,2010-04-12T01,4.65000
rec123,2010-04-12T02,4.83000
rec123,2010-04-12T03,5.02000
rec123,2010-04-12T04,4.77000
rec123,2010-04-12T05,4.46000
rec123,2010-04-12T06,4.12000
rec123,2010-04-12T07,3.82000
rec123,2010-04-12T08,3.75000
rec123,2010-04-12T09,3.60000
rec123,2010-04-12T10,3.76000
rec123,2010-04-12T11,3.87000
rec123,2010-04-12T12,4.38000
rec123,2010-04-12T13,5.01000
rec123,2010-04-12T14,5.27000
rec123,2010-04-12T15,6.02000
rec123,2010-04-12T16,7.04000
rec123,2010-04-12T17,7.62000
rec123,2010-04-12T18,8.43000
rec123,2010-04-12T19,7.85000
rec123,2010-04-12T20,7.32000
rec123,2010-04-12T21,7.20000
rec123,2010-04-12T22,6.65000
rec123,2010-04-12T23,7.10000
rec123,2010-04-13T00,7.00000
rec123,2010-04-13T01,7.07000
rec123,2010-04-13T02,7.62000
rec123,2010-04-13T03,7.25000
rec123,2010-04-13T04,5.92000
rec123,2010-04-13T05,4.39000
rec123,2010-04-13T06,3.08000
rec123,2010-04-13T07,2.92000
rec123,2010-04-13T08,5.61000
rec123,2010-04-13T09,7.30000
rec123,2010-04-13T10,8.80000
rec123,2010-04-13T11,10.64000
rec123,2010-04-13T12,12.04000
rec123,2010-04-13T13,13.74000
rec123,2010-04-13T14,14.83000
rec123,2010-04-13T15,14.65000
rec123,2010-04-13T16,14.70000
rec123,2010-04-13T17,13.72000
rec123,2010-04-13T18,12.69000
rec123,2010-04-13T19,11.00000
rec123,2010-04-13T20,9.68000
rec123,2010-04-13T21,9.19000
rec123,2010-04-13T22,7.95000
rec123,2010-04-13T23,8.28000
rec123,2010-04-14T00,6.93000
rec123,2010-04-14T01,5.79000
rec123,2010-04-14T02,6.36000
rec123,2010-04-14T03,4.72000
rec123,2010-04-14T04,3.86000
rec123,2010-04-14T05,3.56000
rec123,2010-04-14T06,3.10000
rec123,2010-04-14T07,4.31000
rec123,2010-04-14T08,7.14000
rec123,2010-04-14T09,8.71000
rec123,2010-04-14T10,8.68000
rec123,2010-04-14T11,8.34000
rec123,2010-04-14T12,8.92000
rec123,2010-04-14T13,10.81000
rec123,2010-04-14T14,11.86000
rec123,2010-04-14T15,11.04000
rec123,2010-04-14T16,9.96000
rec123,2010-04-14T17,6.84000
rec123,2010-04-14T18,6.43000
rec123,2010-04-14T19,5.92000
