plotID,datetime,Ta_200
stationB,2010-01-20T08,0.14000
stationB,2010-01-20T09,0.04000
stationB,2010-01-20T10,0.48000
stationB,2010-01-20T11,0.74000
stationB,2010-01-20T12,1.08000
stationB,2010-01-20T13,1.49000
stationB,2010-01-20T14,1.63000
stationB,2010-01-20T15,1.57000
stationB,2010-01-20T16,1.72000
stationB,2010-01-20T17,0.63000
stationB,2010-01-20T18,0.37000
stationB,2010-01-20T19,0.21000
stationB,2010-01-20T20,-0.08000
stationB,2010-01-20T21,-0.22000
stationB,2010-01-20T22,-0.46000
stationB,2010-01-20T23,-0.87000
stationB,2010-01-21T00,-1.30000
stationB,2010-01-21T01,-1.58000
stationB,2010-01-21T02,-2.05000
stationB,2010-01-21T03,-2.41000
stationB,2010-01-21T04,-2.62000
stationB,2010-01-21T05,-3.11000
stationB,2010-01-21T06,-3.57000
stationB,2010-01-21T07,-3.90000
stationB,2010-01-21T08,-4.19000
stationB,2010-01-21T09,-4.68000
stationB,2010-01-21T10,-4.84000
stationB,2010-01-21T11,-4.74000
stationB,2010-01-21T12,-4.70000
stationB,2010-01-21T13,-4.81000
stationB,2010-01-21T14,-4.89000
stationB,2010-01-21T15,-5.03000
stationB,2010-01-21T16,-5.23000
stationB,2010-01-21T17,-5.49000
stationB,2010-01-21T18,-5.70000
stationB,2010-01-21T19,-5.84000
stationB,2010-01-21T20,-5.94000
stationB,2010-01-21T21,-5.85000
stationB,2010-01-21T22,-5.96000
stationB,2010-01-21T23,-6.07000
stationB,2010-01-22T00,-6.25000
stationB,2010-01-22T01,-6.56000
stationB,2010-01-22T02,-6.88000
stationB,2010-01-22T03,-6.95000
stationB,2010-01-22T04,-6.93000
stationB,2010-01-22T05,-6.70000
stationB,2010-01-22T06,-6.58000
stationB,2010-01-22T07,-6.72000
stationB,2010-01-22T08,-6.97000
stationB,2010-01-22T09,-7.03000
stationB,2010-01-22T10,-6.82000
stationB,2010-01-22T11,-6.63000
stationB,2010-01-22T12,-6.49000
stationB,2010-01-22T13,-6.31000
stationB,2010-01-22T14,-6.23000
stationB,2010-01-22T15,-6.23000
stationB,2010-01-22T16,-6.15000
stationB,2010-01-22T17,-5.99000
stationB,2010-01-22T18,-5.86000
stationB,2010-01-22T19,-5.76000
stationB,2010-01-22T20,-5.62000
stationB,2010-01-22T21,-5.45000
stationB,2010-01-22T22,-5.31000
stationB,2010-01-22T23,-5.31000
stationB,2010-01-23T00,-5.28000
stationB,2010-01-23T01,-5.38000
stationB,2010-01-23T02,-5.52000
stationB,2010-01-23T03,-5.67000
stationB,2010-01-23T04,-5.73000
stationB,2010-01-23T05,-5.86000
stationB,2010-01-23T06,-5.88000
stationB,2010-01-23T07,-5.98000
stationB,2010-01-23T08,-6.21000
stationB,2010-01-23T09,-6.16000
stationB,2010-01-23T10,-6.10000
stationB,2010-01-23T11,-6.15000
stationB,2010-01-23T12,-6.08000
stationB,2010-01-23T13,-5.85000
stationB,2010-01-23T14,-5.61000
stationB,2010-01-23T15,-5.45000
stationB,2010-01-23T16,-5.70000
stationB,2010-01-23T17,-5.85000
stationB,2010-01-23T18,-5.57000
stationB,2010-01-23T19,-5.21000
stationB,2010-01-23T20,-4.96000
stationB,2010-01-23T21,-5.51000
stationB,2010-01-23T22,-5.75000
stationB,2010-01-23T23,-5.80000
stationB,2010-01-24T00,-5.81000
stationB,2010-01-24T01,-5.76000
stationB,2010-01-24T02,-5.92000
stationB,2010-01-24T03,-6.09000
stationB,2010-01-24T04,-6.18000
stationB,2010-01-24T05,-6.28000
stationB,2010-01-24T06,-6.39000
stationB,2010-01-24T07,-6.29000
stationB,2010-01-24T08,-5.98000
stationB,2010-01-24T09,-5.70000
stationB,2010-01-24T10,-5.16000
stationB,2010-01-24T11,-4.57000
stationB,2010-01-24T12,-4.60000
stationB,2010-01-24T13,-4.40000
stationB,2010-01-24T14,-4.37000
stationB,2010-01-24T15,-4.29000
stationB,2010-01-24T16,-4.40000
stationB,2010-01-24T17,-4.65000
stationB,2010-01-24T18,-4.77000
stationB,2010-01-24T19,-4.83000
stationB,2010-01-24T20,-4.72000
stationB,2010-01-24T21,-4.69000
stationB,2010-01-24T22,-4.62000
stationB,2010-01-24T23,-4.49000
stationB,2010-01-25T00,-4.45000
stationB,2010-01-25T01,-4.57000
stationB,2010-01-25T02,-4.68000
stationB,2010-01-25T03,-4.90000
stationB,2010-01-25T04,-5.06000
stationB,2010-01-25T05,-5.10000
stationB,2010-01-25T06,-5.19000
stationB,2010-01-25T07,-5.33000
stationB,2010-01-25T08,-5.42000
stationB,2010-01-25T09,-5.35000
stationB,2010-01-25T10,-5.04000
stationB,2010-01-25T11,-4.69000
stationB,2010-01-25T12,-4.19000
stationB,2010-01-25T13,-4.09000
stationB,2010-01-25T14,-3.78000
stationB,2010-01-25T15,-3.99000
stationB,2010-01-25T16,-4.78000
stationB,2010-01-25T17,-5.57000
stationB,2010-01-25T18,-5.91000
stationB,2010-01-25T19,-6.09000
stationB,2010-01-25T20,-6.69000
stationB,2010-01-25T21,-7.07000
stationB,2010-01-25T22,-7.48000
stationB,2010-01-25T23,-7.61000
stationB,2010-01-26T00,-7.68000
stationB,2010-01-26T01,-7.73000
stationB,2010-01-26T02,-8.04000
stationB,2010-01-26T03,-8.36000
stationB,2010-01-26T04,-8.49000
stationB,2010-01-26T05,-8.53000
stationB,2010-01-26T06,-8.65000
stationB,2010-01-26T07,-8.66000
stationB,2010-01-26T08,-9.00000
stationB,2010-01-26T09,-9.53000
stationB,2010-01-26T10,-9.62000
stationB,2010-01-26T11,-9.37000
stationB,2010-01-26T12,-8.66000
stationB,2010-01-26T13,-8.15000
stationB,2010-01-26T14,-7.78000
stationB,2010-01-26T15,-7.92000
stationB,2010-01-26T16,-8.39000
stationB,2010-01-26T17,-9.74000
stationB,2010-01-26T18,-11.92000
stationB,2010-01-26T19,-12.43000
stationB,2010-01-26T20,-12.79000
stationB,2010-01-26T21,-13.82000
stationB,2010-01-26T22,-14.47000
stationB,2010-01-26T23,-15.26000
stationB,2010-01-27T00,-15.12000
stationB,2010-01-27T01,-15.18000
stationB,2010-01-27T02,-16.21000
stationB,2010-01-27T03,-17.45000
stationB,2010-01-27T04,-17.21000
stationB,2010-01-27T05,-17.46000
stationB,2010-01-27T06,-17.11000
stationB,2010-01-27T07,-15.87000
stationB,2010-01-27T08,-14.84000
stationB,2010-01-27T09,-14.20000
stationB,2010-01-27T10,-13.10000
stationB,2010-01-27T11,-11.94000
stationB,2010-01-27T12,-10.66000
stationB,2010-01-27T13,-9.14000
stationB,2010-01-27T14,-8.04000
stationB,2010-01-27T15,-6.37000
stationB,2010-01-27T16,-5.27000
stationB,2010-01-27T17,-5.01000
stationB,2010-01-27T18,-5.43000
stationB,2010-01-27T19,-5.56000
stationB,2010-01-27T20,-4.98000
stationB,2010-01-27T21,-4.69000
stationB,2010-01-27T22,-5.34000
stationB,2010-01-27T23,-4.97000
stationB,2010-01-28T00,-4.93000
stationB,2010-01-28T01,-4.69000
stationB,2010-01-28T02,-4.18000
stationB,2010-01-28T03,-3.75000
stationB,2010-01-28T04,-3.30000
stationB,2010-01-28T05,-3.08000
stationB,2010-01-28T06,-2.20000
stationB,2010-01-28T07,-1.79000
stationB,2010-01-28T08,-1.15000
stationB,2010-01-28T09,-0.85000
stationB,2010-01-28T10,-0.54000
stationB,2010-01-28T11,0.04000
stationB,2010-01-28T12,0.07000
stationB,2010-01-28T13,0.48000
stationB,2010-01-28T14,0.59000
stationB,2010-01-28T15,0.07000
stationB,2010-01-28T16,0.29000
stationB,2010-01-28T17,-0.21000
stationB,2010-01-28T18,-0.04000
stationB,2010-01-28T19,0.06000
stationB,2010-01-28T20,-0.01000
stationB,2010-01-28T21,-0.52000
stationB,2010-01-28T22,-0.21000
stationB,2010-01-28T23,-0.36000
stationB,2010-01-29T00,-0.88000
stationB,2010-01-29T01,-0.79000
stationB,2010-01-29T02,-0.78000
stationB,2010-01-29T03,-0.94000
stationB,2010-01-29T04,-0.97000
stationB,2010-01-29T05,-0.97000
stationB,2010-01-29T06,-0.66000
stationB,2010-01-29T07,-0.50000
stationB,2010-01-29T08,-0.78000
stationB,2010-01-29T09,-0.68000
stationB,2010-01-29T10,-0.07000
stationB,2010-01-29T11,0.40000
stationB,2010-01-29T12,0.51000
stationB,2010-01-29T13,0.54000
stationB,2010-01-29T14,0.44000
stationB,2010-01-29T15,0.30000
stationB,2010-01-29T16,0.22000
stationB,2010-01-29T17,0.31000
stationB,2010-01-29T18,-0.10000
stationB,2010-01-29T19,-0.21000
stationB,2010-01-29T20,-0.24000
stationB,2010-01-29T21,-0.25000
stationB,2010-01-29T22,-0.35000
stationB,2010-01-29T23,-0.85000
stationB,2010-01-30T00,-1.15000
stationB,2010-01-30T01,-1.49000
stationB,2010-01-30T02,-1.99000
stationB,2010-01-30T03,-2.05000
stationB,2010-01-30T04,-2.22000
stationB,2010-01-30T05,-2.36000
stationB,2010-01-30T06,-2.49000
stationB,2010-01-30T07,-2.74000
stationB,2010-01-30T08,-3.31000
stationB,2010-01-30T09,-3.10000
stationB,2010-01-30T10,-3.02000
stationB,2010-01-30T11,-2.71000
stationB,2010-01-30T12,-2.32000
stationB,2010-01-30T13,-1.94000
stationB,2010-01-30T14,-1.84000
stationB,2010-01-30T15,-2.17000
stationB,2010-01-30T16,-2.57000
stationB,2010-01-30T17,-3.19000
stationB,2010-01-30T18,-3.81000
stationB,2010-01-30T19,-4.22000
stationB,2010-01-30T20,-4.55000
stationB,2010-01-30T21,-4.91000
stationB,2010-01-30T22,-5.13000
stationB,2010-01-30T23,-5.30000
stationB,2010-01-31T00,-5.60000
stationB,2010-01-31T01,-6.44000
stationB,2010-01-31T02,-7.27000
stationB,2010-01-31T03,-8.10000
stationB,2010-01-31T04,-8.54000
stationB,2010-01-31T05,-8.69000
stationB,2010-01-31T06,-8.72000
stationB,2010-01-31T07,-7.11000
stationB,2010-01-31T08,-5.38000
stationB,2010-01-31T09,-4.41000
stationB,2010-01-31T10,-4.08000
stationB,2010-01-31T11,-3.66000
stationB,2010-01-31T12,-3.22000
stationB,2010-01-31T13,-3.07000
stationB,2010-01-31T14,-2.62000
stationB,2010-01-31T15,-1.92000
stationB,2010-01-31T16,-1.68000
stationB,2010-01-31T17,-2.27000
stationB,2010-01-31T18,-3.28000
stationB,2010-01-31T19,-2.71000
stationB,2010-01-31T20,-2.90000
stationB,2010-01-31T21,-3.11000
stationB,2010-01-31T22,-2.87000
stationB,2010-01-31T23,-2.56000
stationB,2010-02-01T00,-3.01000
stationB,2010-02-01T01,-3.40000
stationB,2010-02-01T02,-3.09000
stationB,2010-02-01T03,-3.09000
stationB,2010-02-01T04,-3.06000
stationB,2010-02-01T05,-2.90000
stationB,2010-02-01T06,-2.82000
stationB,2010-02-01T07,-2.54000
stationB,2010-02-01T08,-2.37000
stationB,2010-02-01T09,-2.44000
stationB,2010-02-01T10,-2.20000
stationB,2010-02-01T11,-1.85000
stationB,2010-02-01T12,-1.71000
stationB,2010-02-01T13,-1.78000
stationB,2010-02-01T14,-1.81000
stationB,2010-02-01T15,-1.47000
stationB,2010-02-01T16,-1.70000
stationB,2010-02-01T17,-1.99000
stationB,2010-02-01T18,-2.31000
stationB,2010-02-01T19,-2.27000
stationB,2010-02-01T20,-2.38000
stationB,2010-02-01T21,-2.22000
stationB,2010-02-01T22,-1.87000
stationB,2010-02-01T23,-1.93000
stationB,2010-02-02T00,-1.49000
stationB,2010-02-02T01,-2.06000
stationB,2010-02-02T02,-3.37000
stationB,2010-02-02T03,-4.22000
stationB,2010-02-02T04,-4.43000
stationB,2010-02-02T05,-4.97000
stationB,2010-02-02T06,-5.52000
stationB,2010-02-02T07,-4.96000
stationB,2010-02-02T08,-5.17000
stationB,2010-02-02T09,-4.60000
stationB,2010-02-02T10,-2.64000
stationB,2010-02-02T11,-1.85000
stationB,2010-02-02T12,-1.31000
stationB,2010-02-02T13,-0.66000
stationB,2010-02-02T14,-0.52000
stationB,2010-02-02T15,-0.27000
stationB,2010-02-02T16,0.21000
stationB,2010-02-02T17,0.11000
stationB,2010-02-02T18,0.74000
stationB,2010-02-02T19,0.62000
stationB,2010-02-02T20,1.18000
stationB,2010-02-02T21,1.02000
stationB,2010-02-02T22,0.73000
stationB,2010-02-02T23,0.95000
stationB,2010-02-03T00,1.34000
stationB,2010-02-03T01,1.33000
stationB,2010-02-03T02,1.27000
stationB,2010-02-03T03,0.30000
stationB,2010-02-03T04,-0.05000
stationB,2010-02-03T05,0.00000
stationB,2010-02-03T06,-0.04000
stationB,2010-02-03T07,-0.22000
stationB,2010-02-03T08,-0.71000
stationB,2010-02-03T09,-0.73000
stationB,2010-02-03T10,0.07000
stationB,2010-02-03T11,0.45000
stationB,2010-02-03T12,0.79000
stationB,2010-02-03T13,1.24000
stationB,2010-02-03T14,1.74000
stationB,2010-02-03T15,1.20000
stationB,2010-02-03T16,1.64000
stationB,2010-02-03T17,1.27000
stationB,2010-02-03T18,0.62000
stationB,2010-02-03T19,0.01000
stationB,2010-02-03T20,-1.31000
stationB,2010-02-03T21,-2.13000
stationB,2010-02-03T22,-2.57000
stationB,2010-02-03T23,-2.97000
stationB,2010-02-04T00,-3.00000
stationB,2010-02-04T01,-3.75000
stationB,2010-02-04T02,-4.28000
stationB,2010-02-04T03,-4.42000
stationB,2010-02-04T04,-4.25000
stationB,2010-02-04T05,-2.43000
stationB,2010-02-04T06,-2.04000
stationB,2010-02-04T07,-1.89000
stationB,2010-02-04T08,-1.13000
stationB,2010-02-04T09,0.60000
stationB,2010-02-04T10,1.55000
stationB,2010-02-04T11,1.98000
stationB,2010-02-04T12,2.63000
stationB,2010-02-04T13,3.57000
stationB,2010-02-04T14,3.82000
stationB,2010-02-04T15,4.94000
stationB,2010-02-04T16,5.64000
stationB,2010-02-04T17,3.33000
stationB,2010-02-04T18,2.75000
stationB,2010-02-04T19,2.18000
stationB,2010-02-04T20,1.15000
stationB,2010-02-04T21,0.55000
stationB,2010-02-04T22,-0.11000
stationB,2010-02-04T23,-1.04000
stationB,2010-02-05T00,-1.76000
stationB,2010-02-05T01,-3.21000
stationB,2010-02-05T02,-3.12000
stationB,2010-02-05T03,-3.43000
stationB,2010-02-05T04,-3.23000
stationB,2010-02-05T05,-2.26000
stationB,2010-02-05T06,-2.21000
stationB,2010-02-05T07,-2.37000
stationB,2010-02-05T08,-2.13000
stationB,2010-02-05T09,-2.15000
stationB,2010-02-05T10,-2.13000
stationB,2010-02-05T11,-1.80000
stationB,2010-02-05T12,-1.67000
stationB,2010-02-05T13,-1.17000
stationB,2010-02-05T14,-0.51000
stationB,2010-02-05T15,-1.01000
stationB,2010-02-05T16,-1.18000
stationB,2010-02-05T17,-1.36000
stationB,2010-02-05T18,-1.47000
stationB,2010-02-05T19,-1.70000
stationB,2010-02-05T20,-2.13000
stationB,2010-02-05T21,-2.07000
stationB,2010-02-05T22,-2.17000
stationB,2010-02-05T23,-1.93000
stationB,2010-02-06T00,-1.90000
stationB,2010-02-06T01,-1.83000
stationB,2010-02-06T02,-1.68000
stationB,2010-02-06T03,-1.45000
stationB,2010-02-06T04,-1.43000
stationB,2010-02-06T05,-1.32000
stationB,2010-02-06T06,-1.23000
stationB,2010-02-06T07,-1.21000
stationB,2010-02-06T08,-1.19000
stationB,2010-02-06T09,-0.91000
stationB,2010-02-06T10,-0.55000
stationB,2010-02-06T11,-0.51000
stationB,2010-02-06T12,0.15000
stationB,2010-02-06T13,0.61000
stationB,2010-02-06T14,0.88000
stationB,2010-02-06T15,0.94000
stationB,2010-02-06T16,0.29000
stationB,2010-02-06T17,0.05000
stationB,2010-02-06T18,-0.15000
stationB,2010-02-06T19,-0.18000
stationB,2010-02-06T20,-0.09000
stationB,2010-02-06T21,-0.37000
stationB,2010-02-06T22,-0.22000
stationB,2010-02-06T23,-0.12000
stationB,2010-02-07T00,-0.05000
stationB,2010-02-07T01,-0.27000
stationB,2010-02-07T02,-0.46000
stationB,2010-02-07T03,-0.66000
stationB,2010-02-07T04,-1.01000
stationB,2010-02-07T05,-1.64000
stationB,2010-02-07T06,-1.95000
stationB,2010-02-07T07,-2.57000
stationB,2010-02-07T08,-3.10000
stationB,2010-02-07T09,-3.10000
stationB,2010-02-07T10,-3.32000
stationB,2010-02-07T11,-3.78000
stationB,2010-02-07T12,-4.36000
stationB,2010-02-07T13,-4.46000
stationB,2010-02-07T14,-4.74000
stationB,2010-02-07T15,-5.10000
stationB,2010-02-07T16,-5.51000
stationB,2010-02-07T17,-5.86000
stationB,2010-02-07T18,-6.26000
stationB,2010-02-07T19,-6.68000
stationB,2010-02-07T20,-7.10000
stationB,2010-02-07T21,-7.31000
stationB,2010-02-07T22,-7.04000
stationB,2010-02-07T23,-6.98000
stationB,2010-02-08T00,-7.04000
stationB,2010-02-08T01,-7.06000
stationB,2010-02-08T02,-7.05000
stationB,2010-02-08T03,-7.11000
stationB,2010-02-08T04,-6.87000
stationB,2010-02-08T05,-6.79000
stationB,2010-02-08T06,-6.67000
stationB,2010-02-08T07,-6.66000
stationB,2010-02-08T08,-6.70000
stationB,2010-02-08T09,-6.66000
stationB,2010-02-08T10,-6.49000
stationB,2010-02-08T11,-6.23000
stationB,2010-02-08T12,-6.05000
stationB,2010-02-08T13,-5.91000
stationB,2010-02-08T14,-5.71000
stationB,2010-02-08T15,-5.50000
stationB,2010-02-08T16,-5.82000
stationB,2010-02-08T17,-6.32000
stationB,2010-02-08T18,-6.81000
stationB,2010-02-08T19,-7.06000
stationB,2010-02-08T20,-7.26000
stationB,2010-02-08T21,-7.39000
stationB,2010-02-08T22,-7.66000
stationB,2010-02-08T23,-7.61000
stationB,2010-02-09T00,-7.54000
stationB,2010-02-09T01,-7.45000
stationB,2010-02-09T02,-7.41000
stationB,2010-02-09T03,-7.27000
stationB,2010-02-09T04,-7.29000
stationB,2010-02-09T05,-7.40000
stationB,2010-02-09T06,-7.57000
stationB,2010-02-09T07,-7.56000
stationB,2010-02-09T08,-7.45000
stationB,2010-02-09T09,-7.38000
stationB,2010-02-09T10,-7.59000
stationB,2010-02-09T11,-7.39000
stationB,2010-02-09T12,-6.93000
stationB,2010-02-09T13,-6.31000
stationB,2010-02-09T14,-6.08000
stationB,2010-02-09T15,-6.41000
stationB,2010-02-09T16,-6.36000
stationB,2010-02-09T17,-6.79000
stationB,2010-02-09T18,-7.23000
stationB,2010-02-09T19,-7.32000
stationB,2010-02-09T20,-7.38000
stationB,2010-02-09T21,-7.43000
stationB,2010-02-09T22,-7.42000
stationB,2010-02-09T23,-7.33000
stationB,2010-02-10T00,-7.38000
stationB,2010-02-10T01,-7.46000
stationB,2010-02-10T02,-7.48000
stationB,2010-02-10T03,-7.54000
stationB,2010-02-10T04,-7.57000
stationB,2010-02-10T05,-7.63000
stationB,2010-02-10T06,-7.65000
stationB,2010-02-10T07,-7.70000
stationB,2010-02-10T08,-7.82000
stationB,2010-02-10T09,-7.74000
stationB,2010-02-10T10,-7.25000
stationB,2010-02-10T11,-6.59000
stationB,2010-02-10T12,-5.90000
stationB,2010-02-10T13,-5.48000
stationB,2010-02-10T14,-4.72000
stationB,2010-02-10T15,-4.61000
stationB,2010-02-10T16,-4.89000
stationB,2010-02-10T17,-6.07000
stationB,2010-02-10T18,-7.26000
stationB,2010-02-10T19,-8.37000
stationB,2010-02-10T20,-7.37000
stationB,2010-02-10T21,-7.33000
stationB,2010-02-10T22,-7.43000
stationB,2010-02-10T23,-7.46000
stationB,2010-02-11T00,-7.54000
stationB,2010-02-11T01,-7.56000
stationB,2010-02-11T02,-7.50000
stationB,2010-02-11T03,-7.56000
stationB,2010-02-11T04,-7.62000
stationB,2010-02-11T05,-7.51000
stationB,2010-02-11T06,-7.25000
stationB,2010-02-11T07,-7.14000
stationB,2010-02-11T08,-6.92000
stationB,2010-02-11T09,-6.29000
stationB,2010-02-11T10,-5.10000
stationB,2010-02-11T11,-4.23000
stationB,2010-02-11T12,-3.88000
stationB,2010-02-11T13,-3.69000
stationB,2010-02-11T14,-3.37000
stationB,2010-02-11T15,-3.17000
stationB,2010-02-11T16,-3.52000
stationB,2010-02-11T17,-3.98000
stationB,2010-02-11T18,-4.28000
stationB,2010-02-11T19,-4.47000
stationB,2010-02-11T20,-4.51000
stationB,2010-02-11T21,-4.36000
stationB,2010-02-11T22,-4.24000
stationB,2010-02-11T23,-4.04000
stationB,2010-02-12T00,-3.83000
stationB,2010-02-12T01,-3.59000
stationB,2010-02-12T02,-3.51000
stationB,2010-02-12T03,-3.52000
stationB,2010-02-12T04,-3.44000
stationB,2010-02-12T05,-3.29000
stationB,2010-02-12T06,-3.15000
stationB,2010-02-12T07,-3.18000
stationB,2010-02-12T08,-3.15000
stationB,2010-02-12T09,-2.82000
stationB,2010-02-12T10,-2.31000
stationB,2010-02-12T11,-2.23000
stationB,2010-02-12T12,-1.84000
stationB,2010-02-12T13,-1.71000
stationB,2010-02-12T14,-1.44000
stationB,2010-02-12T15,-1.56000
stationB,2010-02-12T16,-2.21000
stationB,2010-02-12T17,-2.72000
stationB,2010-02-12T18,-3.39000
stationB,2010-02-12T19,-3.77000
stationB,2010-02-12T20,-4.30000
stationB,2010-02-12T21,-4.67000
stationB,2010-02-12T22,-4.90000
stationB,2010-02-12T23,-4.96000
stationB,2010-02-13T00,-5.21000
stationB,2010-02-13T01,-5.28000
stationB,2010-02-13T02,-5.48000
stationB,2010-02-13T03,-5.71000
stationB,2010-02-13T04,-6.28000
stationB,2010-02-13T05,-7.02000
stationB,2010-02-13T06,-7.93000
stationB,2010-02-13T07,-8.14000
stationB,2010-02-13T08,-7.87000
stationB,2010-02-13T09,-7.41000
stationB,2010-02-13T10,-6.66000
stationB,2010-02-13T11,-6.26000
stationB,2010-02-13T12,-4.34000
stationB,2010-02-13T13,-3.43000
stationB,2010-02-13T14,-3.18000
stationB,2010-02-13T15,-3.35000
stationB,2010-02-13T16,-3.59000
stationB,2010-02-13T17,-3.89000
stationB,2010-02-13T18,-4.40000
stationB,2010-02-13T19,-5.12000
stationB,2010-02-13T20,-5.79000
stationB,2010-02-13T21,-6.25000
stationB,2010-02-13T22,-6.16000
stationB,2010-02-13T23,-6.38000
stationB,2010-02-14T00,-6.83000
stationB,2010-02-14T01,-7.83000
stationB,2010-02-14T02,-8.48000
stationB,2010-02-14T03,-8.35000
stationB,2010-02-14T04,-9.15000
stationB,2010-02-14T05,-9.79000
stationB,2010-02-14T06,-9.77000
stationB,2010-02-14T07,-10.34000
stationB,2010-02-14T08,-10.68000
stationB,2010-02-14T09,-10.39000
stationB,2010-02-14T10,-8.96000
stationB,2010-02-14T11,-6.51000
stationB,2010-02-14T12,-4.93000
stationB,2010-02-14T13,-4.85000
stationB,2010-02-14T14,-5.01000
stationB,2010-02-14T15,-5.45000
stationB,2010-02-14T16,-5.91000
stationB,2010-02-14T17,-6.44000
stationB,2010-02-14T18,-6.79000
stationB,2010-02-14T19,-6.92000
stationB,2010-02-14T20,-6.99000
stationB,2010-02-14T21,-7.87000
stationB,2010-02-14T22,-8.49000
stationB,2010-02-14T23,-7.93000
stationB,2010-02-15T00,-7.42000
stationB,2010-02-15T01,-7.06000
stationB,2010-02-15T02,-7.22000
stationB,2010-02-15T03,-7.17000
stationB,2010-02-15T04,-7.03000
stationB,2010-02-15T05,-7.52000
stationB,2010-02-15T06,-7.60000
stationB,2010-02-15T07,-7.65000
stationB,2010-02-15T08,-7.28000
stationB,2010-02-15T09,-7.42000
stationB,2010-02-15T10,-6.32000
stationB,2010-02-15T11,-3.66000
stationB,2010-02-15T12,-1.98000
stationB,2010-02-15T13,-1.51000
stationB,2010-02-15T14,-1.18000
stationB,2010-02-15T15,-1.92000
stationB,2010-02-15T16,-2.81000
stationB,2010-02-15T17,-2.99000
stationB,2010-02-15T18,-4.08000
stationB,2010-02-15T19,-4.51000
stationB,2010-02-15T20,-4.54000
stationB,2010-02-15T21,-4.21000
stationB,2010-02-15T22,-4.84000
stationB,2010-02-15T23,-4.82000
stationB,2010-02-16T00,-4.14000
stationB,2010-02-16T01,-4.71000
stationB,2010-02-16T02,-5.09000
stationB,2010-02-16T03,-5.96000
stationB,2010-02-16T04,-6.12000
stationB,2010-02-16T05,-6.09000
stationB,2010-02-16T06,-5.57000
stationB,2010-02-16T07,-5.64000
stationB,2010-02-16T08,-5.94000
stationB,2010-02-16T09,-5.12000
stationB,2010-02-16T10,-3.01000
stationB,2010-02-16T11,-1.87000
stationB,2010-02-16T12,-0.23000
stationB,2010-02-16T13,-0.59000
stationB,2010-02-16T14,-0.01000
stationB,2010-02-16T15,-0.73000
stationB,2010-02-16T16,-1.67000
stationB,2010-02-16T17,-3.47000
stationB,2010-02-16T18,-4.81000
stationB,2010-02-16T19,-5.05000
stationB,2010-02-16T20,-6.29000
stationB,2010-02-16T21,-7.83000
stationB,2010-02-16T22,-9.21000
stationB,2010-02-16T23,-10.00000
stationB,2010-02-17T00,-12.14000
stationB,2010-02-17T01,-12.91000
stationB,2010-02-17T02,-12.87000
stationB,2010-02-17T03,-13.43000
stationB,2010-02-17T04,-13.45000
stationB,2010-02-17T05,-13.73000
stationB,2010-02-17T06,-14.86000
stationB,2010-02-17T07,-14.97000
stationB,2010-02-17T08,-15.48000
stationB,2010-02-17T09,-14.09000
stationB,2010-02-17T10,-11.69000
stationB,2010-02-17T11,-7.75000
stationB,2010-02-17T12,-4.85000
stationB,2010-02-17T13,-5.82000
stationB,2010-02-17T14,-4.11000
stationB,2010-02-17T15,-1.10000
stationB,2010-02-17T16,-1.97000
stationB,2010-02-17T17,-3.74000
stationB,2010-02-17T18,-3.76000
stationB,2010-02-17T19,-3.86000
stationB,2010-02-17T20,-3.33000
stationB,2010-02-17T21,-3.47000
stationB,2010-02-17T22,-3.34000
stationB,2010-02-17T23,-2.82000
stationB,2010-02-18T00,-2.39000
stationB,2010-02-18T01,-2.42000
stationB,2010-02-18T02,-2.08000
stationB,2010-02-18T03,-0.72000
stationB,2010-02-18T04,-1.27000
stationB,2010-02-18T05,-1.40000
stationB,2010-02-18T06,-0.50000
stationB,2010-02-18T07,0.10000
stationB,2010-02-18T08,0.91000
stationB,2010-02-18T09,1.63000
stationB,2010-02-18T10,1.60000
stationB,2010-02-18T11,1.73000
stationB,2010-02-18T12,2.56000
stationB,2010-02-18T13,2.92000
stationB,2010-02-18T14,3.28000
stationB,2010-02-18T15,3.31000
stationB,2010-02-18T16,3.19000
stationB,2010-02-18T17,3.32000
stationB,2010-02-18T18,2.65000
stationB,2010-02-18T19,1.89000
stationB,2010-02-18T20,1.12000
stationB,2010-02-18T21,0.64000
stationB,2010-02-18T22,0.28000
stationB,2010-02-18T23,0.75000
stationB,2010-02-19T00,0.74000
stationB,2010-02-19T01,0.76000
stationB,2010-02-19T02,1.10000
stationB,2010-02-19T03,1.93000
stationB,2010-02-19T04,2.22000
stationB,2010-02-19T05,2.49000
stationB,2010-02-19T06,2.27000
stationB,2010-02-19T07,1.75000
stationB,2010-02-19T08,1.35000
stationB,2010-02-19T09,1.26000
stationB,2010-02-19T10,1.42000
stationB,2010-02-19T11,2.55000
stationB,2010-02-19T12,3.75000
stationB,2010-02-19T13,4.42000
stationB,2010-02-19T14,4.73000
stationB,2010-02-19T15,4.95000
stationB,2010-02-19T16,4.05000
stationB,2010-02-19T17,3.39000
stationB,2010-02-19T18,2.81000
stationB,2010-02-19T19,2.20000
stationB,2010-02-19T20,2.15000
stationB,2010-02-19T21,2.20000
stationB,2010-02-19T22,1.80000
stationB,2010-02-19T23,1.58000
stationB,2010-02-20T00,1.29000
stationB,2010-02-20T01,1.15000
stationB,2010-02-20T02,0.93000
stationB,2010-02-20T03,0.84000
stationB,2010-02-20T04,0.67000
stationB,2010-02-20T05,0.31000
